url,tagfrom,tagto,organizator,isgood
https://lenta.ru/news/2019/12/26/cybercomm/,119,137,washington-post,True
https://lenta.ru/news/2019/12/26/played/,,,,True
https://lenta.ru/news/2019/12/26/austria/,117,126,bundestag,True
https://lenta.ru/news/2019/12/26/austria/,171,173,mid,True
https://lenta.ru/news/2019/12/26/austria/,1091,1108,es,True
https://lenta.ru/news/2019/12/26/poodles/,,,,True
https://lenta.ru/news/2019/12/26/traty/,,,,True
https://lenta.ru/news/2019/12/26/vyhodnoi/,,,,True
https://lenta.ru/news/2019/12/26/trillion/,,,,True
https://lenta.ru/news/2019/12/26/homealone/,,,,True
https://lenta.ru/news/2019/12/26/meow/,,,,True
https://lenta.ru/news/2019/12/26/fail/,,,,True
https://lenta.ru/news/2019/12/26/apes/,,,,True
https://lenta.ru/news/2019/12/26/traffic_jam/,,,,True
https://lenta.ru/news/2019/12/26/gripp/,76,90,rospotrebnadzor,True
https://lenta.ru/news/2019/12/26/actorsandmusicians/,164,214,vtsiom,True
https://lenta.ru/news/2019/12/26/nude/,,,,True
https://lenta.ru/news/2019/12/26/putin_never_sleeps/,,,,True
https://lenta.ru/news/2019/12/26/kwyat/,,,,True
https://lenta.ru/news/2019/12/26/ugroza/,185,198,deutsche-welle,True
https://lenta.ru/news/2019/12/26/moscow/,221,230,lenta-ru,True
https://lenta.ru/news/2019/12/26/zastolie/,,,,True
https://lenta.ru/news/2019/12/26/k0lbaso4ka/,,,,True
https://lenta.ru/news/2019/12/26/yacht/,,,,True
https://lenta.ru/news/2019/12/26/kursant/,22,31,mvd,True
https://lenta.ru/news/2019/12/26/kursant/,108,117,lenta-ru,True
https://lenta.ru/news/2019/12/26/arslanov/,52,78,genshtab,True
https://lenta.ru/news/2019/12/26/arslanov/,381,400,gazeta-kommersant,True
https://lenta.ru/news/2019/12/26/arslanov/,992,1007,voentelekom,True
https://lenta.ru/news/2019/12/26/arslanov/,1171,1180,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/zombies_house/,245,254,lenta-ru,True
https://lenta.ru/news/2019/12/26/dollar/,,,,True
https://lenta.ru/news/2019/12/26/fasting/,,,,True
https://lenta.ru/news/2019/12/26/airline/,,,,True
https://lenta.ru/news/2019/12/26/mayo/,112,118,ia-sputnik,True
https://lenta.ru/news/2019/12/26/zaryadka/,578,583,google,True
https://lenta.ru/news/2019/12/26/child_brides/,1339,1371,amnesty-international,True
https://lenta.ru/news/2019/12/26/ssj100/,1,29,grazhdanskie-samolety-suhogo,True
https://lenta.ru/news/2019/12/26/ssj100/,38,77,oak,True
https://lenta.ru/news/2019/12/26/ssj100/,124,134,aeroflot,True
https://lenta.ru/news/2019/12/26/ssj100/,402,410,rosteh,True
https://lenta.ru/news/2019/12/26/ssj100/,1221,1232,minpromtorg,True
https://lenta.ru/news/2019/12/26/milan/,,,,True
https://lenta.ru/news/2019/12/26/rifle/,176,197,skr,True
https://lenta.ru/news/2019/12/26/uzbeaes/,53,82,eaes,True
https://lenta.ru/news/2019/12/26/uzbeaes/,766,768,mid,True
https://lenta.ru/news/2019/12/26/uzbeaes/,961,983,sovet-federatsii,True
https://lenta.ru/news/2019/12/26/journalistka/,817,825,starbucks,True
https://lenta.ru/news/2019/12/26/journalistka/,1233,1237,apple,True
https://lenta.ru/news/2019/12/26/pampeo_byalarusz/,146,169,administratsiya-prezidenta-rf,True
https://lenta.ru/news/2019/12/26/pampeo_byalarusz/,840,843,nato,True
https://lenta.ru/news/2019/12/26/oversize/,262,271,lenta-ru,True
https://lenta.ru/news/2019/12/26/god/,140,157,vedomosti,True
https://lenta.ru/news/2019/12/26/god/,180,184,vtsiom,True
https://lenta.ru/news/2019/12/26/shark/,,,,True
https://lenta.ru/news/2019/12/26/estate_price/,1,8,minstroy,True
https://lenta.ru/news/2019/12/26/novak/,303,311,minenergo,True
https://lenta.ru/news/2019/12/26/novak/,1087,1095,gazprom,True
https://lenta.ru/news/2019/12/26/roskino/,656,673,vedomosti,True
https://lenta.ru/news/2019/12/26/kizlik/,19,47,federalnaya-tamozhennaya-sluzhba,True
https://lenta.ru/news/2019/12/26/kizlik/,147,156,fontanka-ru,True
https://lenta.ru/news/2019/12/26/kizlik/,330,346,mezhdunarodnyy-aeroport-vnukovo,True
https://lenta.ru/news/2019/12/26/kizlik/,1143,1162,aeroport-domodedovo,True
https://lenta.ru/news/2019/12/26/lucky/,31,41,nornikel,True
https://lenta.ru/news/2019/12/26/lucky/,123,136,forbes,True
https://lenta.ru/news/2019/12/26/lucky/,382,391,novatek,True
https://lenta.ru/news/2019/12/26/lucky/,589,597,lukoyl,True
https://lenta.ru/news/2019/12/26/lucky/,804,811,sibur,True
https://lenta.ru/news/2019/12/26/lucky/,1180,1192,louis-vuitton,True
https://lenta.ru/news/2019/12/26/pugacheva_ivleeva/,,,,True
https://lenta.ru/news/2019/12/26/shpion/,919,945,sbu,True
https://lenta.ru/news/2019/12/26/hoolk/,571,577,zenit,True
https://lenta.ru/news/2019/12/26/booked/,,,,True
https://lenta.ru/news/2019/12/26/led/,167,175,minzdrav-rf,True
https://lenta.ru/news/2019/12/26/cracks/,3,29,nato,True
https://lenta.ru/news/2019/12/26/cracks/,113,115,mid,True
https://lenta.ru/news/2019/12/26/novaya_obysk/,122,143,skr,True
https://lenta.ru/news/2019/12/26/novaya_obysk/,1397,1399,fsb,True
https://lenta.ru/news/2019/12/26/debris/,,,,True
https://lenta.ru/news/2019/12/26/elephant/,,,,True
https://lenta.ru/news/2019/12/26/frolov/,,,,True
https://lenta.ru/news/2019/12/26/cheapest_condo/,128,131,tsian,True
https://lenta.ru/news/2019/12/26/cheapest_condo/,157,166,lenta-ru,True
https://lenta.ru/news/2019/12/26/izbili/,818,827,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/elders_sweden/,,,,True
https://lenta.ru/news/2019/12/26/snaketee/,,,,True
https://lenta.ru/news/2019/12/26/popadanez/,532,557,mvd,True
https://lenta.ru/news/2019/12/26/popadanez/,147,166,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/26/knife/,465,467,mvd,True
https://lenta.ru/news/2019/12/26/wow/,1775,1788,verhovnaya-rada,True
https://lenta.ru/news/2019/12/26/rivian/,86,88,cnn,True
https://lenta.ru/news/2019/12/26/rivian/,879,882,ford,True
https://lenta.ru/news/2019/12/26/khabib/,,,,True
https://lenta.ru/news/2019/12/26/vodka/,210,226,rossiyskaya-gazeta,True
https://lenta.ru/news/2019/12/26/vodka/,413,420,minzdrav-rf,True
https://lenta.ru/news/2019/12/26/vodka/,517,523,rosstat,True
https://lenta.ru/news/2019/12/26/strana_vozmojnostei/,179,188,lenta-ru,True
https://lenta.ru/news/2019/12/26/rosgv/,49,58,rosgvardiya,True
https://lenta.ru/news/2019/12/26/rosgv/,200,202,mvd,True
https://lenta.ru/news/2019/12/26/rosgv/,845,854,lenta-ru,True
https://lenta.ru/news/2019/12/26/krysy/,189,214,argumenty-i-fakty,True
https://lenta.ru/news/2019/12/26/british_smi/,326,342,ia-sputnik,True
https://lenta.ru/news/2019/12/26/british_smi/,905,924,ria-novosti,True
https://lenta.ru/news/2019/12/26/british_smi/,986,995,mid,True
https://lenta.ru/news/2019/12/26/british_smi/,1138,1149,russia-today,True
https://lenta.ru/news/2019/12/26/nomera/,416,418,mvd,True
https://lenta.ru/news/2019/12/26/nomera/,697,712,gibdd,True
https://lenta.ru/news/2019/12/12/skodakaroq/,150,159,lenta-ru,True
https://lenta.ru/news/2019/12/26/ours_now/,17,43,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/ours_now/,559,560,islamskoe-gosudarstvo,True
https://lenta.ru/news/2019/12/26/sila/,467,486,gazeta-kommersant,True
https://lenta.ru/news/2019/12/26/cham/,959,984,mvd,True
https://lenta.ru/news/2019/12/26/navalny/,12,36,fond-borby-s-korruptsiey,True
https://lenta.ru/news/2019/12/26/navalny/,538,557,skr,True
https://lenta.ru/news/2019/12/26/foto/,136,151,ren-tv,True
https://lenta.ru/news/2019/12/26/snake/,,,,True
https://lenta.ru/news/2019/12/26/avtbs_rrzd/,27,41,metrovagonmash,True
https://lenta.ru/news/2019/12/26/avtbs_rrzd/,53,69,transmashholding,True
https://lenta.ru/news/2019/12/26/avtbs_rrzd/,357,374,rzhd,True
https://lenta.ru/news/2019/12/26/preg/,1220,1228,minzdrav-rf,True
https://lenta.ru/news/2019/12/26/vugoda/,,,,True
https://lenta.ru/news/2019/12/26/molot/,1022,1041,skr,True
https://lenta.ru/news/2019/12/26/rsnft/,64,82,rosneft,True
https://lenta.ru/news/2019/12/26/rsnft/,168,170,rbk,True
https://lenta.ru/news/2019/12/26/viderjal/,,,,True
https://lenta.ru/news/2019/12/26/format/,,,,True
https://lenta.ru/news/2019/12/26/its_star/,,,,True
https://lenta.ru/news/2019/12/26/sacred/,,,,True
https://lenta.ru/news/2019/12/26/kat/,50,59,rosneft,True
https://lenta.ru/news/2019/12/26/kat/,185,187,rbk,True
https://lenta.ru/news/2019/12/26/politolog/,,,,True
https://lenta.ru/news/2019/12/26/sev_potok/,,,,True
https://lenta.ru/news/2019/12/26/doznavatel/,35,37,mvd,True
https://lenta.ru/news/2019/12/26/doznavatel/,698,718,fsin,True
https://lenta.ru/news/2019/12/26/doznavatel/,1102,1111,lenta-ru,True
https://lenta.ru/news/2019/12/26/doznavatel/,1115,1142,skr,True
https://lenta.ru/news/2019/12/26/rosneft/,3,12,rosneft,True
https://lenta.ru/news/2019/12/26/rosneft/,195,197,rbk,True
https://lenta.ru/news/2019/12/26/playnaomi/,,,,True
https://lenta.ru/news/2019/12/26/dominicanadeath/,,,,True
https://lenta.ru/news/2019/12/26/run_run/,627,647,tsahal,True
https://lenta.ru/news/2019/12/26/versia/,,,,True
https://lenta.ru/news/2019/12/26/champion/,,,,True
https://lenta.ru/news/2019/12/26/bella/,,,,True
https://lenta.ru/news/2019/12/26/pitput/,156,206,vtsiom,True
https://lenta.ru/news/2019/12/26/pitput/,434,437,ldpr,True
https://lenta.ru/news/2019/12/26/pitput/,533,552,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/26/pitput/,728,738,kprf,True
https://lenta.ru/news/2019/12/26/pitput/,924,951,spravedlivaya-rossiya,True
https://lenta.ru/news/2019/12/26/fighters/,,,,True
https://lenta.ru/news/2019/12/26/primorie/,110,135,argumenty-i-fakty,True
https://lenta.ru/news/2019/12/26/daughter/,222,246,mvd,True
https://lenta.ru/news/2019/12/26/delonadelo/,37,44,es,True
https://lenta.ru/news/2019/12/26/delonadelo/,267,285,interfaks,True
https://lenta.ru/news/2019/12/26/delonadelo/,720,751,eaes,True
https://lenta.ru/news/2019/12/26/delonadelo/,889,892,nato,True
https://lenta.ru/news/2019/12/26/upal/,,,,True
https://lenta.ru/news/2019/12/26/dom/,,,,True
https://lenta.ru/news/2019/12/26/navalny_free/,12,36,fond-borby-s-korruptsiey,True
https://lenta.ru/news/2019/12/26/navalny_free/,428,447,skr,True
https://lenta.ru/news/2019/12/26/hydro/,146,149,nato,True
https://lenta.ru/news/2019/12/26/molotoff_for_jesus/,,,,True
https://lenta.ru/news/2019/12/26/rabota/,244,253,lenta-ru,True
https://lenta.ru/news/2019/12/26/rabota/,1054,1100,vnii-signal,True
https://lenta.ru/news/2019/12/26/skul/,,,,True
https://lenta.ru/news/2019/12/26/pogoda/,271,282,rosgidromet,True
https://lenta.ru/news/2019/12/26/sinhro/,,,,True
https://lenta.ru/news/2019/12/26/roads/,,,,True
https://lenta.ru/news/2019/12/26/fsb/,54,56,fsb,True
https://lenta.ru/news/2019/12/26/fsb/,181,190,lenta-ru,True
https://lenta.ru/news/2019/12/26/fsb/,336,338,skr,True
https://lenta.ru/news/2019/12/26/fsb/,341,350,rosgvardiya,True
https://lenta.ru/news/2019/12/26/fsb/,379,381,mvd,True
https://lenta.ru/news/2019/12/26/taina/,136,159,radio-svoboda,True
https://lenta.ru/news/2019/12/26/taina/,1021,1022,es,True
https://lenta.ru/news/2019/12/26/taina/,1030,1033,obse,True
https://lenta.ru/news/2019/12/26/taina/,1381,1383,oon,True
https://lenta.ru/news/2019/12/26/fedor/,,,,True
https://lenta.ru/news/2019/12/26/ankara_to_tripoli/,546,559,mid,True
https://lenta.ru/news/2019/12/26/post/,,,,True
https://lenta.ru/news/2019/12/26/zarulem/,,,,True
https://lenta.ru/news/2019/12/26/biblioteki/,,,,True
https://lenta.ru/news/2019/12/26/boyarrrr/,,,,True
https://lenta.ru/news/2019/12/26/bel_econom/,,,,True
https://lenta.ru/news/2019/12/26/policia/,,,,True
https://lenta.ru/news/2019/12/26/remontmetro/,67,93,metrovagonmash,True
https://lenta.ru/news/2019/12/26/remontmetro/,112,129,transmashholding,True
https://lenta.ru/news/2019/12/26/remontmetro/,313,322,lenta-ru,True
https://lenta.ru/news/2019/12/26/batir/,,,,True
https://lenta.ru/news/2019/12/26/desire/,970,981,minpromtorg,True
https://lenta.ru/news/2019/12/26/fadinter/,63,65,sovet-po-pravam-cheloveka,True
https://lenta.ru/news/2019/12/26/fadinter/,1501,1520,obschestvennaya-palata-rossii,True
https://lenta.ru/news/2019/12/26/journalist/,178,187,lenta-ru,True
https://lenta.ru/news/2019/12/26/journalist/,208,233,mvd,True
https://lenta.ru/news/2019/12/26/journalist/,295,341,skr,True
https://lenta.ru/news/2019/12/26/journalist/,1868,1870,fsb,True
https://lenta.ru/news/2019/12/26/post_brexit/,47,54,es,True
https://lenta.ru/news/2019/12/26/post_brexit/,113,124,evrokomissiya,True
https://lenta.ru/news/2019/12/26/post_brexit/,174,185,the-guardian,True
https://lenta.ru/news/2019/12/26/post_brexit/,728,749,parlament-velikobritanii,True
https://lenta.ru/news/2019/12/26/arctica/,70,82,rosneft,True
https://lenta.ru/news/2019/12/26/happynewyearze/,748,761,verhovnaya-rada,True
https://lenta.ru/news/2019/12/26/arsenal/,28,30,fsb,True
https://lenta.ru/news/2019/12/26/arsenal/,232,241,lenta-ru,True
https://lenta.ru/news/2019/12/26/arsenal/,1115,1117,skr,True
https://lenta.ru/news/2019/12/26/arsenal/,1120,1129,rosgvardiya,True
https://lenta.ru/news/2019/12/26/arsenal/,1132,1134,mvd,True
https://lenta.ru/news/2019/12/26/easy_peasy/,,,,True
https://lenta.ru/news/2019/12/26/zaryadie/,215,224,lenta-ru,True
https://lenta.ru/news/2019/12/26/obmen/,,,,True
https://lenta.ru/news/2019/12/26/kroliki/,7,10,ldpr,True
https://lenta.ru/news/2019/12/26/kroliki/,862,868,gosduma,True
https://lenta.ru/news/2019/12/26/bruce/,197,219,wall-street-journal,True
https://lenta.ru/news/2019/12/26/poluhina/,3,30,skr,True
https://lenta.ru/news/2019/12/26/poluhina/,872,881,lenta-ru,True
https://lenta.ru/news/2019/12/26/brain/,26,50,garvardskiy-universitet,True
https://lenta.ru/news/2019/12/26/pelagea/,60,73,sbornaya-rossii,True
https://lenta.ru/news/2019/12/26/wat/,,,,True
https://lenta.ru/news/2019/12/26/spaceysuic/,,,,True
https://lenta.ru/news/2019/12/26/razrushenie/,,,,True
https://lenta.ru/news/2019/12/26/green/,251,261,genprokuratura-rf,True
https://lenta.ru/news/2019/12/26/green/,1240,1255,rosselhoznadzor,True
https://lenta.ru/news/2019/12/26/vodonayeva/,279,286,minzdrav-rf,True
https://lenta.ru/news/2019/12/26/brif/,1,9,es,True
https://lenta.ru/news/2019/12/26/brif/,164,173,mid,True
https://lenta.ru/news/2019/12/26/brif/,214,223,lenta-ru,True
https://lenta.ru/news/2019/12/26/brif/,906,920,sovet-evropy,True
https://lenta.ru/news/2019/12/26/accusation/,1,11,genprokuratura-rf,True
https://lenta.ru/news/2019/12/26/accusation/,175,203,radiostantsiya-govorit-moskva,True
https://lenta.ru/news/2019/12/26/accusation/,718,732,edinaya-rossiya,True
https://lenta.ru/news/2019/12/26/accusation/,735,752,pochta-rossii,True
https://lenta.ru/news/2019/12/26/accusation/,762,764,gibdd,True
https://lenta.ru/news/2019/12/26/avto/,3,22,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/26/avto/,552,556,gibdd,True
https://lenta.ru/news/2019/12/26/stalin/,83,93,kprf,True
https://lenta.ru/news/2019/12/26/stalin/,146,152,ria-ura-ru,True
https://lenta.ru/news/2019/12/26/taktarov/,,,,True
https://lenta.ru/news/2019/12/26/goldenvisa/,,,,True
https://lenta.ru/news/2019/12/26/iraq_president_out/,,,,True
https://lenta.ru/news/2019/12/26/tulun/,,,,True
https://lenta.ru/news/2019/12/26/butrimenko/,771,781,genprokuratura-rf,True
https://lenta.ru/news/2019/12/26/butrimenko/,1265,1268,obse,True
https://lenta.ru/news/2019/12/26/avtooo/,152,178,skr,True
https://lenta.ru/news/2019/12/26/palzev/,13,36,ran,True
https://lenta.ru/news/2019/12/26/palzev/,369,397,skr,True
https://lenta.ru/news/2019/12/26/palzev/,723,733,genprokuratura-rf,True
https://lenta.ru/news/2019/12/26/palzev/,1779,1803,mvd,True
https://lenta.ru/news/2019/12/26/smyagchit/,54,60,gosduma,True
https://lenta.ru/news/2019/12/26/smyagchit/,1050,1065,vsemirnyy-bank,True
https://lenta.ru/news/2019/12/26/kirill/,1,28,rpts,True
https://lenta.ru/news/2019/12/26/new_year_vibes/,,,,True
https://lenta.ru/news/2019/12/26/berlin/,207,216,mid,True
https://lenta.ru/news/2019/12/26/berlin/,257,266,lenta-ru,True
https://lenta.ru/news/2019/12/26/berlin/,561,588,mvd,True
https://lenta.ru/news/2019/12/26/berlin/,1380,1394,imarat-kavkaz,True
https://lenta.ru/news/2019/12/26/olimp/,,,,True
https://lenta.ru/news/2019/12/26/fish/,,,,True
https://lenta.ru/news/2019/12/26/ipo/,1,8,sberbank-rossii,True
https://lenta.ru/news/2019/12/26/uvolili/,1009,1023,mid,True
https://lenta.ru/news/2019/12/26/perestanet/,252,270,interfaks,True
https://lenta.ru/news/2019/12/26/perestanet/,359,381,genprokuratura-rf,True
https://lenta.ru/news/2019/12/26/perestanet/,1063,1086,administratsiya-prezidenta-rf,True
https://lenta.ru/news/2019/12/26/tottenserednyak/,,,,True
https://lenta.ru/news/2019/12/26/foster/,,,,True
https://lenta.ru/news/2019/12/26/gaems/,,,,True
https://lenta.ru/news/2019/12/26/killers/,145,173,skr,True
https://lenta.ru/news/2019/12/26/killers/,791,800,lenta-ru,True
https://lenta.ru/news/2019/12/26/killers/,932,934,fsb,True
https://lenta.ru/news/2019/12/26/otvet/,8,23,sovet-federatsii,True
https://lenta.ru/news/2019/12/26/otvet/,143,159,ia-sputnik,True
https://lenta.ru/news/2019/12/26/otvet/,626,645,ria-novosti,True
https://lenta.ru/news/2019/12/26/otvet/,1174,1175,es,True
https://lenta.ru/news/2019/12/26/ulitki/,539,555,rosselhoznadzor,True
https://lenta.ru/news/2019/12/26/ara/,1,27,skr,True
https://lenta.ru/news/2019/12/26/ara/,114,144,gazprom-mezhregiongaz,True
https://lenta.ru/news/2019/12/26/ara/,1215,1224,gazprom,True
https://lenta.ru/news/2019/12/26/obiem/,,,,True
https://lenta.ru/news/2019/12/26/zatraty/,,,,True
https://lenta.ru/news/2019/12/26/art/,,,,True
https://lenta.ru/news/2019/12/26/trump_claiming/,335,361,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/jezl/,,,,True
https://lenta.ru/news/2019/12/26/putin_hockey/,638,647,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/putin_hockey/,955,974,spartak,True
https://lenta.ru/news/2019/12/26/obmin/,,,,True
https://lenta.ru/news/2019/12/26/buzova_shtraf/,112,131,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/26/buzova_shtraf/,333,337,gibdd,True
https://lenta.ru/news/2019/12/26/dead_/,314,334,skr,True
https://lenta.ru/news/2019/12/26/otkazalis/,117,131,delovaya-gazeta-vzglyad,True
https://lenta.ru/news/2019/12/26/ost/,162,171,fontanka-ru,True
https://lenta.ru/news/2019/12/26/lapsha/,,,,True
https://lenta.ru/news/2019/12/26/punishment/,,,,True
https://lenta.ru/news/2019/12/26/voda/,728,748,pravitelstvo-ukrainy,True
https://lenta.ru/news/2019/12/26/forum/,109,194,ranhigs,True
https://lenta.ru/news/2019/12/26/forum/,1469,1478,lenta-ru,True
https://lenta.ru/news/2019/12/26/spasi/,59,67,rospechat,True
https://lenta.ru/news/2019/12/26/spasi/,350,365,mir24-tv,True
https://lenta.ru/news/2019/12/26/spasi/,1140,1146,gosduma,True
https://lenta.ru/news/2019/12/26/spasi/,1334,1339,ren-tv,True
https://lenta.ru/news/2019/12/26/snoring/,,,,True
https://lenta.ru/news/2019/12/26/crimea/,,,,True
https://lenta.ru/news/2019/12/26/driver/,,,,True
https://lenta.ru/news/2019/12/26/fedor_alex/,,,,True
https://lenta.ru/news/2019/12/26/dezl/,,,,True
https://lenta.ru/news/2019/12/26/msp/,,,,True
https://lenta.ru/news/2019/12/26/trud/,251,267,minekonomrazvitiya,True
https://lenta.ru/news/2019/12/26/kpmi/,,,,True
https://lenta.ru/news/2019/12/26/knopkodavstvo/,175,188,verhovnaya-rada,True
https://lenta.ru/news/2019/12/26/su57/,1425,1434,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/gazprom/,62,71,gazprom,True
https://lenta.ru/news/2019/12/26/gazprom/,150,159,fontanka-ru,True
https://lenta.ru/news/2019/12/26/voevali_bi/,266,274,gazeta-the-times,True
https://lenta.ru/news/2019/12/26/voevali_bi/,1370,1386,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/voevali_bi/,1957,1966,hezbolla,True
https://lenta.ru/news/2019/12/26/zvuki_paniki/,,,,True
https://lenta.ru/news/2019/12/26/javel/,427,436,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/26/javel/,1285,1315,gosdep-ssha,True
https://lenta.ru/news/2019/12/26/topili/,,,,True
https://lenta.ru/news/2019/12/26/murders/,162,205,fsb,True
https://lenta.ru/news/2019/12/26/murders/,239,248,lenta-ru,True
https://lenta.ru/news/2019/12/26/murders/,269,294,mvd,True
https://lenta.ru/news/2019/12/26/murders/,1243,1269,skr,True
https://lenta.ru/news/2019/12/26/raszelovala/,,,,True
https://lenta.ru/news/2019/12/26/sad_party/,,,,True
https://lenta.ru/news/2019/12/26/buss/,146,148,mchs,True
https://lenta.ru/news/2019/12/26/buss/,830,834,gibdd,True
https://lenta.ru/news/2019/12/26/zakha/,129,163,mid,True
https://lenta.ru/news/2019/12/26/zakha/,230,239,lenta-ru,True
